session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
c3511883-6952-4fd6-bde7-c6ed7f1b050b	2026-03-31T03:45:07.806Z	scrm-api	glm-5	266	50	20541	3564	1874112	0	feature/saveole/NFQX-11665
c67c4e33-6455-4786-8b80-5bbf0c66dc22	2026-03-31T03:35:07.055Z	scrm-api	glm-5	278	46	18400	5118	1209408	0	feature/saveole/NFQX-11665
c972feb7-7b50-4e05-a2b2-b7c1da0c70a7	2026-03-31T05:50:40.553Z	scrm-api	glm-5	262	32	24521	7092	874432	0	feature/saveole/NFQX-11665
cac0680c-da78-4cfb-ae47-a0a72fec2404	2026-03-31T04:00:12.320Z	scrm-api	glm-5	165	30	13841	3360	695680	0	feature/saveole/NFQX-11665
e2570c8a-10cc-4382-b2ce-1e4c6e074a08	2026-03-31T03:20:59.106Z	scrm-api	glm-5	129	17	5901	693	220160	0	feature/saveole/NFQX-11665
e2601c44-f306-4014-84de-2ec27e122d53	2026-03-31T03:19:41.131Z	scrm-api	glm-5	34	9	5017	545	142272	0	feature/saveole/NFQX-11665
e785848f-56ca-4bea-8a7e-a34168cf61c0	2026-03-31T03:32:12.030Z	scrm-api	glm-5	142	28	12342	2790	744704	0	feature/saveole/NFQX-11665
e7956d5c-bb59-4f60-b232-67d744eb7200	2026-03-31T04:03:12.568Z	scrm-api	glm-5	2	2	26	204	69120	0	feature/saveole/NFQX-11665
ef4f23d8-a312-4db2-92b2-eacb43defcc6	2026-03-31T04:24:30.583Z	scrm-api	glm-5	246	38	17690	6595	1073856	0	feature/saveole/NFQX-11665
f1ab99b7-b654-4735-af47-e3acd542a0df	2026-03-31T05:28:41.265Z	scrm-api	glm-5	160	22	10908	4277	587072	0	feature/saveole/NFQX-11665
007d7b18-ae7a-4e16-abd7-887097d87b2c	2026-03-31T11:01:59.906Z	2026	glm-5	230	36	39290	5649	516352	0	main
14e0b752-6898-4ff3-acc6-0e57fb9d4c97	2026-03-31T09:34:29.589Z	2026	glm-5	120	28	12170	1416	318976	0	main
1b31c074-e9ff-44b6-b22e-9d6d4219ef48	2026-03-31T11:14:56.054Z	2026	glm-5	222	48	24052	4078	784000	0	main
1ee69397-1557-41b0-b687-0d41cfe26948	2026-03-31T08:31:13.723Z	2026	glm-5	2027	32	91601	4490	265728	0	main
26e95550-f866-423e-88b9-925430956836	2026-03-31T09:24:35.047Z	2026	glm-5	254	23	16325	2665	254464	0	main
2ae954fd-fcbc-47db-8f6f-490a24c8df07	2026-03-31T11:06:05.476Z	2026	glm-5	219	53	35334	4187	703936	0	main
30b58122-874d-4676-ab58-367dda1048bd	2026-03-31T11:23:34.011Z	2026	glm-5	143	31	20802	2592	383040	0	main
3ae4f7fb-1169-4502-9905-657cc5897cc3	2026-03-31T09:51:49.884Z	2026	glm-5	3380	66	35592	5451	1234048	0	main
419992e6-7542-4d9b-959e-f18862ef9c5a	2026-03-31T10:51:49.679Z	2026	glm-5	290	29	30210	9231	384512	0	main
42c48bc0-0274-4bf4-a910-2873bf021080	2026-03-31T09:17:14.170Z	2026	glm-5	422	60	22660	4270	812032	0	main
626fcf4a-a450-421f-be10-ad3061c68561	2026-03-31T09:29:40.345Z	2026	glm-5	280	45	15754	3879	466496	0	main
84b9a738-9de9-43ee-996d-0ecdbb9cf0a0	2026-03-31T11:18:56.078Z	2026	glm-5	262	30	26806	7248	473920	0	main
8b825f34-8f01-4b14-b75e-fe411950f45e	2026-03-31T09:13:20.835Z	2026	glm-5	217	27	10650	2999	325120	0	main
9e1ece66-c502-437a-868b-7a6bcdee4ca3	2026-03-31T11:10:00.277Z	2026	glm-5	279	27	20019	7329	399296	0	main
b5cc3b6c-1097-4855-8530-3749cb145d5e	2026-03-31T09:47:43.321Z	2026	glm-5	235	48	23634	5352	526272	0	main
ba274217-11ad-42c9-9f33-bb93081554da	2026-03-31T10:56:49.960Z	2026	glm-5	281	36	22265	6571	376448	0	main
ba84a1ab-f78a-4f60-9efc-a02164095fed	2026-03-31T09:40:00.353Z	2026	glm-5	452	72	59343	3087	784320	0	main
d94031d1-1610-44bb-a5aa-e81ac55d9eb0	2026-03-31T09:08:39.310Z	2026	glm-5	237	19	8820	756	175552	0	main
f9ab55b3-da3d-46d2-b6cc-58731fac7a76	2026-03-31T09:36:37.932Z	2026	glm-5	188	34	15963	3930	448064	0	main
77ed103e-ea75-4408-8731-1d7453ed3fb8	2026-03-31T08:11:28.554Z	ssh	glm-5	62142	169	144747	14139	4454656	0	HEAD
3bf07940-c896-48d8-a7d7-7c854cd2c858	2026-03-31T09:50:57.908Z	unknown	glm-5	1141	68	92797	8058	296832	0	HEAD
